route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
1930,1,210328,,,1,11077,23,
2027,3,221592,,,1,11602,170,
994,1,210329,,,1,11166,50,
1901,1,210333,,,0,10972,70,
1877,1,222538,,,1,11633,15,
1848,3,210334,,,0,10912,12,
1536,2,210336,,,1,10889,3,
1844,3,210337,,,1,11176,69,
982,3,199469,,,0,10260,37,
1956,2,222539,,,1,11695,114,
1901,1,210338,,,0,10972,70,
1824,2,210341,,,0,11034,19,
1944,1,222540,,,0,11646,28,
1975,2,222541,,,1,11665,131,
1819,4,221855,,,0,11620,103,
1922,4,221856,,,0,11624,185,
1862,3,210343,,,0,11053,78,
1865,2,216359,,,1,11303,59,
1956,3,222542,,,1,11701,114,
1877,2,221857,,,1,11618,15,
1913,2,210344,,,0,10861,55,
956,2,204318,,,0,10599,80,
1828,3,210346,,,1,11050,4,
1542,1,210348,,,0,11063,162,
1877,2,221858,,,1,11627,15,
1863,1,219414,,,1,11478,56,
1853,1,208356,,,1,10814,34,
2038,3,222543,,,0,11664,82,
1832,2,210349,,,1,10971,74,
1952,4,210352,,,0,11131,161,
1631,2,210354,,,1,10861,21,
994,4,199474,,,1,10337,50,
1837,4,221859,,,1,11620,187,
756,4,210356,,,0,11240,8,
1977,1,216361,,,1,11292,166,
1905,2,210358,,,0,10877,130,
1480,4,219415,,,0,11467,135,
1863,1,219416,,,1,11475,56,
2026,3,221593,,,1,11598,125,
955,1,199477,,,1,10327,128,
1941,2,210361,,,0,10837,134,
1862,1,219418,,,0,11486,78,
1961,2,210362,,,1,10868,47,
1535,2,222545,,,1,11678,81,
1840,1,210363,,,1,10920,109,
1633,4,199481,,,0,10496,68,
1438,1,207463,,,0,10785,22,
1938,1,216362,,,1,11315,57,
1828,1,210364,,,1,11076,4,
1878,2,210365,,,0,11147,116,
1909,1,222546,,,1,11699,115,
1917,2,210367,,,1,11147,9,
1848,2,210368,,,0,10902,12,
1830,2,210370,,,1,10906,77,
1457,2,204332,,,1,10726,14,
1930,2,210372,,,1,11031,23,
1852,4,210373,,,0,10924,87,
1877,1,222547,,,1,11633,15,
1901,4,220431,,,0,11542,70,
1877,4,221860,,,1,11628,15,
1635,3,222548,,,1,11664,111,
956,1,199490,,,0,10327,80,
1824,1,222549,,,0,11647,19,
1965,2,210377,,,0,10867,95,
1830,1,210378,,,1,10820,77,
1965,4,210379,,,0,10871,95,
1824,3,210380,,,0,11055,19,
1962,3,210382,,,1,11239,66,
1955,3,210384,,,0,10832,129,
1852,2,220129,,,0,11514,87,
1928,4,210385,,,1,10952,147,
1830,3,210386,,,1,10915,77,
982,2,222551,,,0,11694,37,
1482,1,216364,,,0,11297,5,
1863,1,219419,,,1,11489,56,
1826,1,210389,,,1,11081,41,
1887,1,210390,,,0,11079,76,
1953,3,210394,,,1,10832,67,
1924,2,210395,,,0,10935,91,
1828,2,210396,,,1,11068,4,
1944,4,210397,,,0,11072,28,
1939,1,210398,,,0,10965,133,
1938,1,222552,,,1,11645,57,
1908,1,210401,,,0,11102,105,
1941,2,210402,,,0,10839,134,
1962,2,210403,,,1,11236,66,
1839,4,210404,,,1,10830,26,
1887,2,210405,,,0,11088,76,
1913,2,210406,,,0,10867,55,
994,4,217755,,,1,11371,50,
1944,4,210407,,,0,11071,28,
1853,1,222553,,,1,11642,34,
948,1,199505,,,1,10327,176,
1822,4,219422,,,0,11472,31,
1886,2,210411,,,1,11101,18,
1965,2,210412,,,0,10867,95,
1937,2,221861,,,1,11613,29,
1934,2,222554,,,0,11704,101,
954,2,204346,,,0,10599,97,
1846,1,222555,,,0,11674,17,
1849,2,210414,,,0,11128,72,
1955,1,210416,,,0,10929,129,
1828,3,210417,,,1,11050,4,
1969,1,222556,,,1,11651,138,
1660,1,222557,,,1,11688,32,
1826,3,210419,,,1,10956,41,
1965,4,210422,,,0,10870,95,
1956,2,222558,,,1,11705,114,
1837,4,221863,,,1,11629,187,
1941,1,222559,,,0,11672,134,
1956,2,222560,,,1,11705,114,
1919,1,210425,,,1,10900,144,
1956,4,222561,,,1,11702,114,
1916,4,210428,,,1,11233,38,
1965,4,210430,,,0,10870,95,
1823,3,221594,,,1,11604,11,
1061,2,210433,,,0,10907,94,
1766,3,220433,,,0,11539,140,
994,2,210436,,,1,11169,50,
880,4,197884,,,0,,210,
1839,1,210437,,,1,10836,26,
1839,4,210439,,,1,10828,26,
1930,2,210440,,,1,11065,23,
1848,2,216366,,,0,11314,12,
1438,2,220131,,,0,11511,22,
1930,3,210441,,,1,11054,23,
1826,4,210442,,,1,10959,41,
1965,1,210443,,,0,10865,95,
1660,2,222563,,,1,11683,32,
956,1,222564,,,0,11638,80,
1058,2,210444,,,1,11106,40,
955,2,210445,,,1,11222,128,
1660,1,222565,,,1,11689,32,
760,4,210447,,,1,11232,20,
1928,2,210448,,,1,10938,147,
2040,1,222566,,,1,11659,52,
1874,1,210449,,,0,11080,42,
1765,3,199521,,,1,10399,93,
1929,4,210450,,,0,11115,36,
1937,4,221864,,,1,11628,29,
1873,3,221595,,,0,11605,122,
1928,3,210454,,,1,10955,147,
1972,4,210455,,,0,10830,61,
1864,4,210456,,,1,11092,159,
1866,4,210459,,,0,11225,120,
1852,4,210460,,,0,10924,87,
1850,1,210461,,,0,10896,99,
1944,2,210462,,,0,11068,28,
1823,4,210463,,,1,10870,11,
1877,1,222567,,,1,11633,15,
1858,2,210465,,,1,11126,30,
1876,2,210467,,,0,11193,211,
1874,1,210468,,,0,11082,42,
1633,1,216367,,,0,11298,68,
1944,2,210474,,,0,11068,28,
1866,2,210475,,,0,11222,120,
2031,3,221596,,,0,11602,201,
760,2,207469,,,1,10778,20,
1856,2,222569,,,0,11695,86,
1910,3,220434,,,1,11535,46,
1877,3,221865,,,1,11615,15,
1542,2,204373,,,0,10689,162,
1902,4,210482,,,0,11014,44,
1940,1,210483,,,1,10859,118,
1866,1,216368,,,0,11311,120,
1877,1,222571,,,1,11634,15,
1839,2,221866,,,1,11619,26,
1877,2,221867,,,1,11626,15,
1061,4,220435,,,0,11524,94,
1958,1,210489,,,0,11162,123,
1850,2,210490,,,0,10891,99,
1862,2,210491,,,0,11039,78,
1953,1,210492,,,1,10929,67,
1863,2,220132,,,1,11520,56,
1946,2,210493,,,0,11085,16,
1872,2,210494,,,1,10935,85,
1877,2,221868,,,1,11612,15,
1826,1,210496,,,1,11079,41,
1926,4,221597,,,0,11600,158,
1629,3,220437,,,0,11534,73,
1765,1,222572,,,1,11649,93,
1842,2,210498,,,0,11194,104,
1925,2,216369,,,0,11303,197,
1939,2,210499,,,0,10970,133,
1629,4,220438,,,0,11528,73,
1941,3,222573,,,0,11664,134,
1960,3,221869,,,1,11623,75,
1936,1,216371,,,1,11302,143,
1856,4,222574,,,0,11703,86,
1901,2,222575,,,0,11706,70,
1946,1,210504,,,0,11135,16,
1631,2,210505,,,1,11002,21,
1853,1,208357,,,1,10815,34,
1977,1,216372,,,1,11291,166,
1952,3,210508,,,0,11132,161,
1872,4,210509,,,1,11140,85,
1972,1,210510,,,0,10916,61,
1438,2,204397,,,0,10562,22,
1535,2,204404,,,1,10688,81,
2038,3,222577,,,0,11663,82,
1830,1,222578,,,1,11643,77,
1830,4,210520,,,1,10829,77,
1881,1,210521,,,1,11080,107,
1480,3,199569,,,0,10353,135,
1867,2,216373,,,1,11303,190,
1961,2,220134,,,1,11517,47,
2044,3,222579,,,1,11653,212,
1841,3,210523,,,1,11132,204,
1913,1,210525,,,0,11001,55,
1960,2,222580,,,1,11707,75,
2035,4,222581,,,1,11671,45,
1765,4,199578,,,1,10542,93,
1476,1,216375,,,1,11297,49,
1766,3,199582,,,0,10502,140,
1635,1,216376,,,1,11292,111,
1938,2,221870,,,1,11609,57,
982,3,199587,,,0,10260,37,
1848,3,210532,,,0,10912,12,
1887,3,210533,,,0,10955,76,
1852,2,210534,,,0,10922,87,
1902,4,210535,,,0,11013,44,
893,2,210537,,,0,10969,48,
1852,1,210538,,,0,10921,87,
1828,1,210540,,,1,11076,4,
2031,3,221598,,,0,11602,201,
2026,3,221599,,,1,11598,125,
1828,1,210543,,,1,11077,4,
1840,2,210544,,,1,10927,109,
1819,3,208358,,,0,10816,103,
1924,3,210546,,,0,10956,91,
1307,2,210548,,,0,11236,157,
1849,1,210549,,,0,11133,72,
1945,3,210550,,,0,11239,39,
1964,4,210551,,,1,11201,171,
1929,2,210553,,,0,11101,36,
1866,2,216379,,,0,11303,120,
1631,3,220444,,,1,11539,21,
952,3,220445,,,1,11533,62,
1823,1,210556,,,1,10865,11,
1972,4,220446,,,0,11528,61,
994,3,199602,,,1,10361,50,
1537,2,222582,,,0,11678,149,
1873,1,222583,,,0,11651,122,
1877,4,221871,,,1,11608,15,
1872,2,210563,,,1,10936,85,
1954,1,222584,,,0,11652,13,
2041,1,222585,,,0,11658,25,
1897,2,210567,,,0,11147,7,
1438,1,210569,,,0,10916,22,
1631,3,199612,,,1,10338,21,
1826,2,210570,,,1,11084,41,
1929,1,210572,,,0,11124,36,
1974,1,210574,,,0,11123,137,
1954,1,210575,,,0,10946,13,
1913,3,221600,,,0,11596,55,
912,1,210576,,,1,10873,43,
1850,1,222586,,,0,11708,99,
912,1,210579,,,1,10996,43,
760,4,199619,,,1,10309,20,
1909,3,222587,,,1,11701,115,
1853,3,208359,,,1,10816,34,
1866,3,220447,,,0,11537,120,
1872,4,210589,,,1,11097,85,
1834,1,219427,,,1,11478,2,
1960,4,210590,,,1,11185,75,
1061,1,210592,,,0,11125,94,
1823,1,210593,,,1,10864,11,
1471,3,199629,,,0,10353,119,
1887,2,210594,,,0,11086,76,
782,1,210596,,,1,11243,202,
1973,2,221872,,,0,11621,179,
1887,4,210597,,,0,11097,76,
994,1,210600,,,1,11167,50,
1929,3,210601,,,0,11117,36,
1965,2,210602,,,0,10867,95,
1631,2,210604,,,1,10861,21,
1944,2,220136,,,0,11508,28,
1837,3,221873,,,1,11630,187,
1972,4,220448,,,0,11528,61,
1877,2,221874,,,1,11612,15,
1928,2,210607,,,1,10958,147,
1924,4,210608,,,0,10952,91,
1871,1,216380,,,0,11309,110,
1438,2,204450,,,0,10726,22,
1967,2,216381,,,1,11303,117,
2037,2,222588,,,0,11675,141,
1965,1,210610,,,0,10864,95,
1978,2,216382,,,0,11296,139,
1972,1,210611,,,0,11157,61,
1850,3,221875,,,0,11623,99,
1631,4,199641,,,1,10281,21,
1832,1,222589,,,1,11686,74,
1659,4,222590,,,0,11690,89,
1924,1,210615,,,0,10942,91,
1862,4,219429,,,0,11482,78,
1629,2,204461,,,0,10660,73,
1945,4,210620,,,0,11240,39,
1958,3,210621,,,0,11149,123,
1930,2,210622,,,1,11030,23,
1826,1,210623,,,1,11083,41,
1953,4,220449,,,1,11530,67,
1542,1,210626,,,0,11063,162,
2040,2,222591,,,1,11675,52,
1872,4,210628,,,1,11140,85,
1830,1,210630,,,1,10914,77,
1830,4,210631,,,1,10828,77,
2037,3,222592,,,0,11653,141,
1913,2,210633,,,0,10868,55,
1969,2,221601,,,1,11603,138,
1863,3,210634,,,1,11052,56,
1660,1,222593,,,1,11689,32,
1631,1,216385,,,1,11306,21,
2031,3,221602,,,0,11602,201,
1913,2,210639,,,0,11008,55,
1924,1,210643,,,0,10946,91,
1877,3,221876,,,1,11615,15,
1825,1,210644,,,0,10855,174,
1926,4,221603,,,0,11600,158,
1872,4,210645,,,1,11140,85,
2036,1,222596,,,0,11673,108,
1061,2,210648,,,0,11101,94,
1863,2,210649,,,1,11034,56,
1937,1,219430,,,1,11501,29,
1939,1,210654,,,0,10965,133,
1945,4,210655,,,0,11232,39,
1928,3,210656,,,1,10955,147,
1061,1,210660,,,0,11125,94,
1535,1,199667,,,1,10306,81,
1480,3,199671,,,0,10353,135,
1862,3,210661,,,0,11051,78,
982,1,210663,,,0,11168,37,
1877,4,221877,,,1,11628,15,
1937,1,219431,,,1,11480,29,
1865,1,216387,,,1,11309,59,
1877,1,222599,,,1,11632,15,
1966,4,221604,,,1,11600,163,
1061,1,210666,,,0,11103,94,
1972,2,210668,,,0,11144,61,
1866,2,210669,,,0,11222,120,
1844,1,210670,,,1,11168,69,
1852,1,210671,,,0,10920,87,
1917,2,210675,,,1,11192,9,
1863,1,219433,,,1,11486,56,
1877,3,221878,,,1,11610,15,
1828,2,220140,,,1,11508,4,
1628,2,204499,,,1,10560,84,
1972,2,222600,,,0,11656,61,
1841,1,210677,,,1,11082,204,
1659,3,222601,,,0,11676,89,
1910,2,210680,,,1,10993,46,
1954,1,222602,,,0,11652,13,
1840,1,210681,,,1,10921,109,
1871,2,210683,,,0,11224,110,
2037,4,222604,,,0,11662,141,
1633,1,216389,,,0,11306,68,
1840,4,210685,,,1,10925,109,
1931,1,222605,,,0,11669,213,
1910,2,210686,,,1,10971,46,
1765,4,199690,,,1,10234,93,
1873,1,222606,,,0,11651,122,
1848,2,210688,,,0,10907,12,
1863,4,219435,,,1,11495,56,
2040,1,222607,,,1,11660,52,
1877,1,222608,,,1,11634,15,
760,2,204506,,,1,10709,20,
1835,2,210692,,,1,10877,88,
1953,2,210694,,,1,10931,67,
1887,4,210696,,,0,10959,76,
1941,2,210697,,,0,10839,134,
1877,2,221879,,,1,11627,15,
1964,1,210698,,,1,11195,171,
1837,1,222609,,,1,11637,187,
1890,4,210700,,,1,11013,100,
1928,2,210701,,,1,10938,147,
1829,2,210704,,,1,10936,58,
1944,2,210705,,,0,11070,28,
1927,3,210706,,,0,11239,145,
1939,1,222610,,,0,11686,133,
1944,2,210708,,,0,11070,28,
953,2,220141,,,1,11519,175,
756,1,199700,,,0,10513,8,
1856,1,222611,,,0,11692,86,
1872,3,210709,,,1,11138,85,
1842,2,210710,,,0,11192,104,
1938,2,222612,,,1,11656,57,
1902,1,216390,,,0,11300,44,
2037,4,222613,,,0,11662,141,
1058,4,220450,,,1,11524,40,
1828,1,219437,,,1,11496,4,
1834,1,222614,,,1,11647,2,
1061,2,216391,,,0,11294,94,
1822,1,219438,,,0,11497,31,
1058,2,210714,,,1,11109,40,
1877,3,221880,,,1,11611,15,
1954,3,210717,,,0,11096,13,
1824,1,219439,,,0,11468,19,
1877,2,221881,,,1,11627,15,
1659,2,222617,,,0,11680,89,
1846,4,210718,,,0,11173,17,
1863,2,210719,,,1,11046,56,
1659,4,222618,,,0,11690,89,
1877,1,222619,,,1,11635,15,
1633,1,216392,,,0,11306,68,
1858,1,210722,,,1,11080,30,
1877,1,222620,,,1,11634,15,
1954,2,210724,,,0,10961,13,
1631,4,199723,,,1,10496,21,
1890,1,216393,,,1,11312,100,
1954,2,210726,,,0,10938,13,
1937,2,210728,,,1,11265,29,
982,4,219441,,,0,11471,37,
1928,3,210730,,,1,10954,147,
2040,1,222621,,,1,11660,52,
1959,2,210733,,,1,11129,214,
1877,3,221882,,,1,11610,15,
1946,4,210736,,,0,11131,16,
1944,1,210738,,,0,11078,28,
1952,2,210739,,,0,11085,161,
1832,2,210741,,,1,10964,74,
1856,3,222623,,,0,11701,86,
1972,2,210743,,,0,11154,61,
1954,4,210744,,,0,11140,13,
1871,1,222624,,,0,11644,110,
1862,4,219442,,,0,11472,78,
1930,2,220142,,,1,11508,23,
1881,4,210745,,,1,10911,107,
1863,4,219443,,,1,11474,56,
1632,4,221883,,,0,11631,6,
1846,2,210747,,,0,11183,17,
1961,1,210749,,,1,11003,47,
1863,4,219444,,,1,11482,56,
1928,1,210752,,,1,10946,147,
1660,2,222626,,,1,11682,32,
1823,1,210753,,,1,10865,11,
1954,2,210754,,,0,10940,13,
1929,1,210757,,,0,11120,36,
1866,1,210758,,,0,10996,120,
1828,2,220143,,,1,11508,4,
1824,2,210760,,,0,11047,19,
1962,4,210764,,,1,11240,66,
955,4,220452,,,1,11541,128,
1928,3,210766,,,1,10956,147,
2037,2,222628,,,0,11655,141,
1863,4,219445,,,1,11472,56,
1944,2,210767,,,0,11067,28,
1863,1,219446,,,1,11476,56,
1829,2,210768,,,1,10937,58,
1862,2,220144,,,0,11520,78,
1972,1,210770,,,0,11156,61,
736,2,210771,,,1,11244,54,
1826,4,210772,,,1,10959,41,
1837,2,221884,,,1,11609,187,
1866,2,210774,,,0,11223,120,
1926,4,221605,,,0,11600,158,
982,2,210775,,,0,11183,37,
1849,1,210776,,,0,11127,72,
1958,2,210777,,,0,10902,123,
994,4,217781,,,1,11371,50,
1877,2,221885,,,1,11612,15,
1938,1,216394,,,1,11315,57,
1822,1,210780,,,0,11076,31,
1965,4,210782,,,0,10872,95,
1873,4,221606,,,0,11601,122,
1535,2,204567,,,1,10688,81,
1910,4,220455,,,1,11542,46,
2038,2,222629,,,0,11667,82,
1660,3,222630,,,1,11677,32,
1937,1,219449,,,1,11480,29,
786,4,210790,,,0,11232,215,
1913,1,210791,,,0,10998,55,
1822,3,210792,,,0,11052,31,
1839,1,210794,,,1,10834,26,
1850,2,210795,,,0,10886,99,
1839,4,210796,,,1,10829,26,
1846,2,210799,,,0,11171,17,
1886,1,210800,,,1,11120,18,
1631,1,210801,,,1,10869,21,
1476,4,219450,,,1,11467,49,
1846,1,210802,,,0,11179,17,
1480,2,216396,,,0,11294,135,
1862,2,210804,,,0,11039,78,
1915,2,221886,,,1,11621,124,
1877,3,221887,,,1,11615,15,
1823,2,210805,,,1,10868,11,
1839,4,210808,,,1,10830,26,
982,3,199766,,,0,10361,37,
1977,2,222632,,,1,11654,166,
1955,1,210809,,,0,10929,129,
1930,2,210810,,,1,11066,23,
1846,3,210811,,,0,11175,17,
1935,1,222633,,,1,11673,188,
1945,3,210814,,,0,11239,39,
1872,1,210815,,,1,10944,85,
1863,2,210816,,,1,11034,56,
1850,1,216398,,,0,11298,99,
1912,2,210817,,,1,10887,150,
1877,2,221888,,,1,11618,15,
982,2,210819,,,0,11171,37,
2037,3,222635,,,0,11653,141,
1913,4,210821,,,0,11006,55,
1917,2,210822,,,1,10989,9,
994,4,219453,,,1,11471,50,
1851,3,210824,,,1,11116,164,
1629,3,199776,,,0,10353,73,
1858,2,210826,,,1,11085,30,
1058,1,210827,,,1,11103,40,
885,4,197885,,,1,,199,
1909,3,222636,,,1,11701,115,
760,2,207517,,,1,10778,20,
1846,4,210829,,,0,11174,17,
1834,2,210830,,,1,11046,2,
1877,4,221889,,,1,11628,15,
1877,2,221890,,,1,11612,15,
994,1,210833,,,1,11168,50,
1972,1,210834,,,0,11158,61,
1542,2,204594,,,0,10689,162,
1835,1,210837,,,1,10874,88,
1903,1,210838,,,0,10951,60,
1877,3,221891,,,1,11611,15,
1937,1,219454,,,1,11480,29,
782,2,210840,,,1,11236,202,
1918,2,222637,,,1,11706,126,
1844,4,210841,,,1,11173,69,
1852,1,210842,,,0,10820,87,
956,1,199787,,,0,10339,80,
1820,2,216401,,,1,11305,136,
1844,4,210845,,,1,11173,69,
1660,1,222638,,,1,11688,32,
1890,2,216402,,,1,11279,100,
1061,2,210847,,,0,11101,94,
1535,2,210849,,,1,11223,81,
1887,3,210850,,,0,10956,76,
1961,2,210851,,,1,11002,47,
1839,2,210853,,,1,10839,26,
1941,2,221892,,,0,11619,134,
1955,4,220456,,,0,11530,129,
1964,4,210854,,,1,11201,171,
1631,4,199796,,,1,10281,21,
1826,1,210855,,,1,11100,41,
1901,2,210856,,,0,10993,70,
1846,3,210857,,,0,11175,17,
1839,2,210859,,,1,10839,26,
1408,1,199798,,,1,10217,10,
1826,4,210862,,,1,10953,41,
1844,1,210863,,,1,11167,69,
1954,3,210864,,,0,11094,13,
1839,3,222640,,,1,11664,26,
1846,2,216403,,,0,11305,17,
1858,2,210865,,,1,11085,30,
1844,2,210866,,,1,11170,69,
994,1,210869,,,1,11167,50,
1865,2,210870,,,1,11222,59,
1936,1,216404,,,1,11301,143,
1660,1,222641,,,1,11689,32,
1930,2,210873,,,1,11067,23,
1910,2,210875,,,1,10991,46,
1828,2,220146,,,1,11508,4,
1954,2,210877,,,0,10936,13,
994,3,199810,,,1,10521,50,
1926,1,216406,,,0,11278,158,
1932,2,210879,,,0,10894,24,
1962,4,210880,,,1,11240,66,
1856,1,222642,,,0,11697,86,
1962,1,210882,,,1,11229,66,
1766,3,199812,,,0,10399,140,
1887,4,210883,,,0,10952,76,
1924,4,210885,,,0,10953,91,
1877,4,221893,,,1,11608,15,
1862,2,210886,,,0,11038,78,
786,1,210887,,,0,11228,215,
1852,2,210888,,,0,10922,87,
1476,2,216408,,,1,11294,49,
1872,1,210891,,,1,10950,85,
1937,2,210892,,,1,11264,29,
1850,2,222644,,,0,11707,99,
994,2,210893,,,1,11181,50,
1867,1,216409,,,1,11304,190,
1904,2,210898,,,1,10860,112,
1631,1,207523,,,1,10756,21,
1877,3,221894,,,1,11615,15,
1626,2,216412,,,0,11305,65,
982,1,210902,,,0,11167,37,
1893,2,210903,,,1,11238,180,
1912,1,210904,,,1,10884,150,
1973,4,221895,,,0,11624,179,
1872,3,210905,,,1,11099,85,
1937,4,221896,,,1,11628,29,
1881,1,210908,,,1,11080,107,
955,2,220148,,,1,11519,128,
1824,2,210909,,,0,11038,19,
1962,1,210911,,,1,11229,66,
1863,1,219457,,,1,11486,56,
1853,1,208362,,,1,10815,34,
1966,1,216413,,,1,11278,163,
1950,2,210912,,,1,10989,63,
1837,4,221897,,,1,11629,187,
1897,2,210913,,,0,11147,7,
1962,2,222645,,,1,11682,66,
1910,1,210917,,,1,10972,46,
1766,1,222646,,,0,11649,140,
1871,4,210918,,,0,11226,110,
1887,4,210919,,,0,10952,76,
1941,1,210920,,,0,10836,134,
1877,1,222647,,,1,11635,15,
1471,3,199842,,,0,10353,119,
1633,2,210921,,,0,11009,68,
1058,1,210922,,,1,11102,40,
1905,2,210923,,,0,10877,130,
1819,4,221898,,,0,11620,103,
1941,3,222648,,,0,11664,134,
1830,4,220458,,,1,11542,77,
1846,3,210928,,,0,11176,17,
1849,4,210930,,,0,11131,72,
1887,2,210932,,,0,10934,76,
1944,4,210933,,,0,11071,28,
1929,2,210934,,,0,11110,36,
1956,2,222649,,,1,11695,114,
1872,4,210935,,,1,11140,85,
1902,4,210937,,,0,11014,44,
1823,4,210939,,,1,10872,11,
1877,2,221899,,,1,11612,15,
2032,3,221607,,,0,11595,216,
1840,4,210940,,,1,10924,109,
1950,3,210943,,,1,11196,63,
1859,1,216416,,,1,11301,1,
1848,2,210945,,,0,10918,12,
1830,1,222650,,,1,11685,77,
1858,2,210950,,,1,11128,30,
1907,4,210951,,,0,11233,83,
1941,1,210952,,,0,10836,134,
1846,2,210953,,,0,11169,17,
1829,2,210954,,,1,10958,58,
756,1,210955,,,0,11242,8,
1819,4,221900,,,0,11620,103,
1975,1,222653,,,1,11668,131,
1972,4,220459,,,0,11541,61,
994,4,217793,,,1,11371,50,
1890,1,216417,,,1,11312,100,
1954,2,210962,,,0,10937,13,
982,1,210963,,,0,11168,37,
952,2,204653,,,1,10599,62,
1884,1,216858,,,0,,165,
2035,2,222654,,,1,11654,45,
1903,1,210967,,,0,10950,60,
954,1,222655,,,0,11638,97,
1967,2,210969,,,1,11222,117,
1913,4,210970,,,0,11006,55,
1835,2,221901,,,1,11625,88,
1911,2,210972,,,1,10852,217,
1929,2,210974,,,0,11111,36,
2037,3,222656,,,0,11653,141,
1881,3,210977,,,1,11132,107,
1954,3,210978,,,0,11099,13,
1862,1,222658,,,0,11647,78,
1819,4,221902,,,0,11617,103,
1877,1,222659,,,1,11635,15,
1977,2,220149,,,1,11523,166,
1930,4,219462,,,1,11490,23,
1924,3,210980,,,0,10955,91,
1907,1,210981,,,0,11242,83,
1958,1,222660,,,0,11661,123,
1058,2,210985,,,1,11101,40,
1960,1,210986,,,1,10896,75,
1660,2,222661,,,1,11678,32,
1955,1,210987,,,0,10929,129,
1863,1,219463,,,1,11468,56,
994,1,210988,,,1,11167,50,
1819,4,221903,,,0,11617,103,
1968,2,210990,,,1,10852,79,
1930,1,219464,,,1,11476,23,
1967,2,216418,,,1,11303,117,
1542,1,210991,,,0,11063,162,
1909,4,222662,,,1,11702,115,
1909,2,222663,,,1,11705,115,
1079,2,207537,,,1,10778,218,
1828,2,210992,,,1,11067,4,
1887,3,210994,,,0,10954,76,
1877,2,221904,,,1,11613,15,
1965,1,210995,,,0,10865,95,
1897,2,210996,,,0,11194,7,
1964,1,210997,,,1,10988,171,
1977,4,219466,,,1,11506,166,
1913,3,221608,,,0,11596,55,
1953,3,211000,,,1,10832,67,
1862,3,211002,,,0,11052,78,
1972,2,222664,,,0,11656,61,
954,3,220461,,,0,11533,97,
1850,1,211004,,,0,10897,99,
1653,2,211005,,,0,10861,219,
1823,2,211008,,,1,10868,11,
1829,1,211012,,,1,10945,58,
1766,4,199898,,,0,10234,140,
1862,2,211013,,,0,11030,78,
1937,2,221905,,,1,11613,29,
1542,2,204680,,,0,10689,162,
1841,1,211014,,,1,11135,204,
767,2,211016,,,0,11236,220,
1819,1,208366,,,0,10815,103,
1930,3,211019,,,1,11054,23,
1954,4,211020,,,0,11097,13,
1834,1,219467,,,1,11493,2,
736,2,211022,,,1,11244,54,
1877,2,221906,,,1,11627,15,
1934,4,222666,,,0,11702,101,
1945,4,211025,,,0,11240,39,
1923,2,211026,,,0,11130,221,
982,1,211027,,,0,11166,37,
1529,2,211029,,,1,10818,71,
779,2,204684,,,0,10708,222,
1872,1,211030,,,1,10943,85,
1058,2,211031,,,1,11111,40,
1890,4,211032,,,1,11013,100,
1929,1,211033,,,0,11119,36,
1853,4,221907,,,1,11617,34,
1877,1,222667,,,1,11634,15,
1863,2,220152,,,1,11509,56,
1957,1,222668,,,0,11696,205,
1865,2,211034,,,1,11222,59,
1829,1,211037,,,1,10942,58,
1822,2,211038,,,0,11031,31,
1913,4,211039,,,0,11007,55,
1863,2,220153,,,1,11520,56,
1937,2,211043,,,1,11262,29,
1660,1,222669,,,1,11685,32,
1924,3,211045,,,0,10957,91,
1822,2,211049,,,0,11065,31,
1937,1,219469,,,1,11492,29,
1877,4,221908,,,1,11608,15,
1632,2,221909,,,0,11622,6,
1901,1,211052,,,0,10965,70,
1913,1,211053,,,0,11001,55,
1877,1,222670,,,1,11632,15,
1893,3,211055,,,1,11239,180,
1830,4,211057,,,1,10829,77,
1866,3,220463,,,0,11537,120,
1961,2,211059,,,1,11010,47,
1917,3,211061,,,1,11197,9,
1913,4,211063,,,0,11006,55,
912,2,211066,,,1,11112,43,
1872,1,211067,,,1,10946,85,
1909,1,222671,,,1,11696,115,
1853,3,208367,,,1,10816,34,
1910,2,211068,,,1,10993,46,
1865,2,211069,,,1,11222,59,
2032,3,221609,,,0,11595,216,
1408,1,199931,,,1,10217,10,
756,4,199933,,,0,10309,8,
1938,1,222672,,,1,11645,57,
1901,1,211072,,,0,10972,70,
1907,1,211073,,,0,11243,83,
1846,2,211075,,,0,11171,17,
2035,1,222673,,,1,11670,45,
1913,4,211076,,,0,11006,55,
1944,4,211077,,,0,11071,28,
1937,3,221910,,,1,11610,29,
1887,2,211079,,,0,11086,76,
954,2,220154,,,0,11519,97,
1846,3,211080,,,0,11176,17,
1852,2,211084,,,0,10928,87,
1862,2,220155,,,0,11520,78,
1937,2,211086,,,1,11262,29,
1536,1,211087,,,1,10895,3,
1907,2,211089,,,0,11236,83,
1967,1,216421,,,1,11313,117,
1941,1,211091,,,0,10834,134,
1491,2,211093,,,1,10964,160,
1887,2,211095,,,0,11084,76,
1826,3,211096,,,1,10954,41,
1823,4,211098,,,1,10870,11,
1633,3,199951,,,0,10338,68,
1058,2,211101,,,1,11106,40,
1965,1,211102,,,0,10865,95,
774,2,204717,,,0,10708,102,
1886,2,211104,,,1,11111,18,
2040,1,222676,,,1,11659,52,
1628,1,199959,,,1,10296,84,
1928,2,211105,,,1,10934,147,
1858,1,211108,,,1,11127,30,
